local_path	gcs_path	production_gcs_path	join_key	ome	tissue_code	data_category	data_details	old_version	new_version	old_md5	new_md5	change_type
/Users/christopherjin/Documents/GitHub/precovid-analyses//data/tmp/freeze/metabolomics-targeted/metadata/human-precovid-sed-adu_t02-plasma_metab-t-imm-crt_metadata_features_v1.4.txt	gs://pre-cawg/staging_20260511/metabolomics-targeted/metadata/human-precovid-sed-adu_t02-plasma_metab-t-imm-crt_metadata_features_v1.4.txt	gs://motrpac-data-hub/analysis/human-precovid-sed-adu/v1.3/metabolomics-targeted/metadata/human-precovid-sed-adu_t02-plasma_metab-t-imm-crt_metadata_features_v1.3.txt	human-precovid-sed-adu_t02-plasma_metab-t-imm-crt_metadata_features	metab-t-imm-crt	t02-plasma	metadata	features	1.3	1.4	EUCRhFxAZjqNpMQPbVW5cg==	8eecfcbf9712390bb7de2a8ee0c69047	MODIFIED
/Users/christopherjin/Documents/GitHub/precovid-analyses//data/tmp/freeze/metabolomics-targeted/metadata/human-precovid-sed-adu_t02-plasma_metab-t-oxylipneg_metadata_features_v1.4.txt	gs://pre-cawg/staging_20260511/metabolomics-targeted/metadata/human-precovid-sed-adu_t02-plasma_metab-t-oxylipneg_metadata_features_v1.4.txt	gs://motrpac-data-hub/analysis/human-precovid-sed-adu/v1.3/metabolomics-targeted/metadata/human-precovid-sed-adu_t02-plasma_metab-t-oxylipneg_metadata_features_v1.3.txt	human-precovid-sed-adu_t02-plasma_metab-t-oxylipneg_metadata_features	metab-t-oxylipneg	t02-plasma	metadata	features	1.3	1.4	6EAXX0ii4ARTIKn9NW7bSg==	e13eaa34e0aed0804ee51512bf7c01c3	MODIFIED
/Users/christopherjin/Documents/GitHub/precovid-analyses//data/tmp/freeze/metabolomics-targeted/metadata/human-precovid-sed-adu_t02-plasma_metab-t-tca_metadata_features_v1.4.txt	gs://pre-cawg/staging_20260511/metabolomics-targeted/metadata/human-precovid-sed-adu_t02-plasma_metab-t-tca_metadata_features_v1.4.txt	gs://motrpac-data-hub/analysis/human-precovid-sed-adu/v1.3/metabolomics-targeted/metadata/human-precovid-sed-adu_t02-plasma_metab-t-tca_metadata_features_v1.3.txt	human-precovid-sed-adu_t02-plasma_metab-t-tca_metadata_features	metab-t-tca	t02-plasma	metadata	features	1.3	1.4	sSC16mNPeyfAmpRRondryg==	d2db1caa541ab0326ba6cad7f0004393	MODIFIED
/Users/christopherjin/Documents/GitHub/precovid-analyses//data/tmp/freeze/metabolomics-targeted/metadata/human-precovid-sed-adu_t10-muscle_metab-t-amines_metadata_features_v1.4.txt	gs://pre-cawg/staging_20260511/metabolomics-targeted/metadata/human-precovid-sed-adu_t10-muscle_metab-t-amines_metadata_features_v1.4.txt	gs://motrpac-data-hub/analysis/human-precovid-sed-adu/v1.3/metabolomics-targeted/metadata/human-precovid-sed-adu_t10-muscle_metab-t-amines_metadata_features_v1.3.txt	human-precovid-sed-adu_t10-muscle_metab-t-amines_metadata_features	metab-t-amines	t10-muscle	metadata	features	1.3	1.4	akDq6R9UqpzM8+ORJHclZQ==	b83d94e8f2ebcf8c50cbcb365f73c972	MODIFIED
/Users/christopherjin/Documents/GitHub/precovid-analyses//data/tmp/freeze/metabolomics-targeted/metadata/human-precovid-sed-adu_t10-muscle_metab-t-nuc_metadata_features_v1.4.txt	gs://pre-cawg/staging_20260511/metabolomics-targeted/metadata/human-precovid-sed-adu_t10-muscle_metab-t-nuc_metadata_features_v1.4.txt	gs://motrpac-data-hub/analysis/human-precovid-sed-adu/v1.3/metabolomics-targeted/metadata/human-precovid-sed-adu_t10-muscle_metab-t-nuc_metadata_features_v1.3.txt	human-precovid-sed-adu_t10-muscle_metab-t-nuc_metadata_features	metab-t-nuc	t10-muscle	metadata	features	1.3	1.4	Pr6TY6K5IPwdTwU96ZGaoA==	070a1a72e3669146c8d8d5d9f37e15bf	MODIFIED
/Users/christopherjin/Documents/GitHub/precovid-analyses//data/tmp/freeze/metabolomics-targeted/metadata/human-precovid-sed-adu_t10-muscle_metab-t-oxylipneg_metadata_features_v1.4.txt	gs://pre-cawg/staging_20260511/metabolomics-targeted/metadata/human-precovid-sed-adu_t10-muscle_metab-t-oxylipneg_metadata_features_v1.4.txt	gs://motrpac-data-hub/analysis/human-precovid-sed-adu/v1.3/metabolomics-targeted/metadata/human-precovid-sed-adu_t10-muscle_metab-t-oxylipneg_metadata_features_v1.3.txt	human-precovid-sed-adu_t10-muscle_metab-t-oxylipneg_metadata_features	metab-t-oxylipneg	t10-muscle	metadata	features	1.3	1.4	rrm6UgKfKAqAymvP5yHcZw==	7e4464ea091190a2099a66ac2f2e4446	MODIFIED
/Users/christopherjin/Documents/GitHub/precovid-analyses//data/tmp/freeze/metabolomics-targeted/metadata/human-precovid-sed-adu_t10-muscle_metab-t-tca_metadata_features_v1.4.txt	gs://pre-cawg/staging_20260511/metabolomics-targeted/metadata/human-precovid-sed-adu_t10-muscle_metab-t-tca_metadata_features_v1.4.txt	gs://motrpac-data-hub/analysis/human-precovid-sed-adu/v1.3/metabolomics-targeted/metadata/human-precovid-sed-adu_t10-muscle_metab-t-tca_metadata_features_v1.3.txt	human-precovid-sed-adu_t10-muscle_metab-t-tca_metadata_features	metab-t-tca	t10-muscle	metadata	features	1.3	1.4	9rpdBdSY2DkEk10jboomJg==	f534de979e77b28d57228aa7812c10c4	MODIFIED
/Users/christopherjin/Documents/GitHub/precovid-analyses//data/tmp/freeze/metabolomics-targeted/metadata/human-precovid-sed-adu_t11-adipose_metab-t-acoa_metadata_features_v1.4.txt	gs://pre-cawg/staging_20260511/metabolomics-targeted/metadata/human-precovid-sed-adu_t11-adipose_metab-t-acoa_metadata_features_v1.4.txt	gs://motrpac-data-hub/analysis/human-precovid-sed-adu/v1.3/metabolomics-targeted/metadata/human-precovid-sed-adu_t11-adipose_metab-t-acoa_metadata_features_v1.3.txt	human-precovid-sed-adu_t11-adipose_metab-t-acoa_metadata_features	metab-t-acoa	t11-adipose	metadata	features	1.3	1.4	yjTlHs0fveg+9Qd3PqGhrQ==	4646a57b5da6a91e40f833dd35a52aa6	MODIFIED
/Users/christopherjin/Documents/GitHub/precovid-analyses//data/tmp/freeze/metabolomics-targeted/metadata/human-precovid-sed-adu_t11-adipose_metab-t-amines_metadata_features_v1.4.txt	gs://pre-cawg/staging_20260511/metabolomics-targeted/metadata/human-precovid-sed-adu_t11-adipose_metab-t-amines_metadata_features_v1.4.txt	gs://motrpac-data-hub/analysis/human-precovid-sed-adu/v1.3/metabolomics-targeted/metadata/human-precovid-sed-adu_t11-adipose_metab-t-amines_metadata_features_v1.3.txt	human-precovid-sed-adu_t11-adipose_metab-t-amines_metadata_features	metab-t-amines	t11-adipose	metadata	features	1.3	1.4	lImsEyc2hVikweeDx0CUBg==	41642af3f035f76d4cf1bf1a493abb1f	MODIFIED
/Users/christopherjin/Documents/GitHub/precovid-analyses//data/tmp/freeze/metabolomics-targeted/metadata/human-precovid-sed-adu_t11-adipose_metab-t-ka_metadata_features_v1.4.txt	gs://pre-cawg/staging_20260511/metabolomics-targeted/metadata/human-precovid-sed-adu_t11-adipose_metab-t-ka_metadata_features_v1.4.txt	gs://motrpac-data-hub/analysis/human-precovid-sed-adu/v1.3/metabolomics-targeted/metadata/human-precovid-sed-adu_t11-adipose_metab-t-ka_metadata_features_v1.3.txt	human-precovid-sed-adu_t11-adipose_metab-t-ka_metadata_features	metab-t-ka	t11-adipose	metadata	features	1.3	1.4	JkZM17fumVhNaERii64toQ==	31c5e192e51dc7193345d69874351e42	MODIFIED
/Users/christopherjin/Documents/GitHub/precovid-analyses//data/tmp/freeze/metabolomics-targeted/metadata/human-precovid-sed-adu_t11-adipose_metab-t-nuc_metadata_features_v1.4.txt	gs://pre-cawg/staging_20260511/metabolomics-targeted/metadata/human-precovid-sed-adu_t11-adipose_metab-t-nuc_metadata_features_v1.4.txt	gs://motrpac-data-hub/analysis/human-precovid-sed-adu/v1.3/metabolomics-targeted/metadata/human-precovid-sed-adu_t11-adipose_metab-t-nuc_metadata_features_v1.3.txt	human-precovid-sed-adu_t11-adipose_metab-t-nuc_metadata_features	metab-t-nuc	t11-adipose	metadata	features	1.3	1.4	qa7tcfZC9vgVztM4G/nDew==	0f63624bbb22e7edf4eba41a29b89cb3	MODIFIED
/Users/christopherjin/Documents/GitHub/precovid-analyses//data/tmp/freeze/metabolomics-targeted/metadata/human-precovid-sed-adu_t11-adipose_metab-t-oxylipneg_metadata_features_v1.4.txt	gs://pre-cawg/staging_20260511/metabolomics-targeted/metadata/human-precovid-sed-adu_t11-adipose_metab-t-oxylipneg_metadata_features_v1.4.txt	gs://motrpac-data-hub/analysis/human-precovid-sed-adu/v1.3/metabolomics-targeted/metadata/human-precovid-sed-adu_t11-adipose_metab-t-oxylipneg_metadata_features_v1.3.txt	human-precovid-sed-adu_t11-adipose_metab-t-oxylipneg_metadata_features	metab-t-oxylipneg	t11-adipose	metadata	features	1.3	1.4	hgGiAUnYDDaedegap1DKrQ==	334525a761d04af662c7896a71fcbb5e	MODIFIED
/Users/christopherjin/Documents/GitHub/precovid-analyses//data/tmp/freeze/metabolomics-targeted/metadata/human-precovid-sed-adu_t11-adipose_metab-t-tca_metadata_features_v1.4.txt	gs://pre-cawg/staging_20260511/metabolomics-targeted/metadata/human-precovid-sed-adu_t11-adipose_metab-t-tca_metadata_features_v1.4.txt	gs://motrpac-data-hub/analysis/human-precovid-sed-adu/v1.3/metabolomics-targeted/metadata/human-precovid-sed-adu_t11-adipose_metab-t-tca_metadata_features_v1.3.txt	human-precovid-sed-adu_t11-adipose_metab-t-tca_metadata_features	metab-t-tca	t11-adipose	metadata	features	1.3	1.4	/edlwAsIFhEJo9TfDgWSAQ==	64e141770fd316edc0b171dac9ffc1b0	MODIFIED
/Users/christopherjin/Documents/GitHub/precovid-analyses//data/tmp/freeze/metabolomics-untargeted/metadata/human-precovid-sed-adu_t02-plasma_metab-u-hilicpos_metadata_features_v1.4.txt	gs://pre-cawg/staging_20260511/metabolomics-untargeted/metadata/human-precovid-sed-adu_t02-plasma_metab-u-hilicpos_metadata_features_v1.4.txt	gs://motrpac-data-hub/analysis/human-precovid-sed-adu/v1.3/metabolomics-untargeted/metadata/human-precovid-sed-adu_t02-plasma_metab-u-hilicpos_metadata_features_v1.3.txt	human-precovid-sed-adu_t02-plasma_metab-u-hilicpos_metadata_features	metab-u-hilicpos	t02-plasma	metadata	features	1.3	1.4	3ssAZqZfa9QmRZ4QJiVfDQ==	b9add9c20411f795c547644ea5a761d0	MODIFIED
/Users/christopherjin/Documents/GitHub/precovid-analyses//data/tmp/freeze/metabolomics-untargeted/metadata/human-precovid-sed-adu_t02-plasma_metab-u-ionpneg_metadata_features_v1.4.txt	gs://pre-cawg/staging_20260511/metabolomics-untargeted/metadata/human-precovid-sed-adu_t02-plasma_metab-u-ionpneg_metadata_features_v1.4.txt	gs://motrpac-data-hub/analysis/human-precovid-sed-adu/v1.3/metabolomics-untargeted/metadata/human-precovid-sed-adu_t02-plasma_metab-u-ionpneg_metadata_features_v1.3.txt	human-precovid-sed-adu_t02-plasma_metab-u-ionpneg_metadata_features	metab-u-ionpneg	t02-plasma	metadata	features	1.3	1.4	Q5a1t2d/gxSfJpgXU44CkA==	be8942d24b72df9557c4592103e233bb	MODIFIED
/Users/christopherjin/Documents/GitHub/precovid-analyses//data/tmp/freeze/metabolomics-untargeted/metadata/human-precovid-sed-adu_t02-plasma_metab-u-lrpneg_metadata_features_v1.4.txt	gs://pre-cawg/staging_20260511/metabolomics-untargeted/metadata/human-precovid-sed-adu_t02-plasma_metab-u-lrpneg_metadata_features_v1.4.txt	gs://motrpac-data-hub/analysis/human-precovid-sed-adu/v1.3/metabolomics-untargeted/metadata/human-precovid-sed-adu_t02-plasma_metab-u-lrpneg_metadata_features_v1.3.txt	human-precovid-sed-adu_t02-plasma_metab-u-lrpneg_metadata_features	metab-u-lrpneg	t02-plasma	metadata	features	1.3	1.4	Bqc6MPqHDg9HSJSaWmc69w==	8ff82f90b80ac7c45d67720dc478b428	MODIFIED
/Users/christopherjin/Documents/GitHub/precovid-analyses//data/tmp/freeze/metabolomics-untargeted/metadata/human-precovid-sed-adu_t02-plasma_metab-u-lrppos_metadata_features_v1.4.txt	gs://pre-cawg/staging_20260511/metabolomics-untargeted/metadata/human-precovid-sed-adu_t02-plasma_metab-u-lrppos_metadata_features_v1.4.txt	gs://motrpac-data-hub/analysis/human-precovid-sed-adu/v1.3/metabolomics-untargeted/metadata/human-precovid-sed-adu_t02-plasma_metab-u-lrppos_metadata_features_v1.3.txt	human-precovid-sed-adu_t02-plasma_metab-u-lrppos_metadata_features	metab-u-lrppos	t02-plasma	metadata	features	1.3	1.4	nARcl10vOvaN4jQmmW0lRQ==	d553bf44ec21e17dfa368c925d3f416f	MODIFIED
/Users/christopherjin/Documents/GitHub/precovid-analyses//data/tmp/freeze/metabolomics-untargeted/metadata/human-precovid-sed-adu_t02-plasma_metab-u-rpneg_metadata_features_v1.4.txt	gs://pre-cawg/staging_20260511/metabolomics-untargeted/metadata/human-precovid-sed-adu_t02-plasma_metab-u-rpneg_metadata_features_v1.4.txt	gs://motrpac-data-hub/analysis/human-precovid-sed-adu/v1.3/metabolomics-untargeted/metadata/human-precovid-sed-adu_t02-plasma_metab-u-rpneg_metadata_features_v1.3.txt	human-precovid-sed-adu_t02-plasma_metab-u-rpneg_metadata_features	metab-u-rpneg	t02-plasma	metadata	features	1.3	1.4	U3WksQ2uMKCpvJFCf8f8lA==	9ff65a1691a968edc20e294687fc2fcf	MODIFIED
/Users/christopherjin/Documents/GitHub/precovid-analyses//data/tmp/freeze/metabolomics-untargeted/metadata/human-precovid-sed-adu_t02-plasma_metab-u-rppos_metadata_features_v1.4.txt	gs://pre-cawg/staging_20260511/metabolomics-untargeted/metadata/human-precovid-sed-adu_t02-plasma_metab-u-rppos_metadata_features_v1.4.txt	gs://motrpac-data-hub/analysis/human-precovid-sed-adu/v1.3/metabolomics-untargeted/metadata/human-precovid-sed-adu_t02-plasma_metab-u-rppos_metadata_features_v1.3.txt	human-precovid-sed-adu_t02-plasma_metab-u-rppos_metadata_features	metab-u-rppos	t02-plasma	metadata	features	1.3	1.4	vWRLV9rRfBbQmlLOwPHIvQ==	5b4bf39d640eb18af53441c648cbcb5f	MODIFIED
/Users/christopherjin/Documents/GitHub/precovid-analyses//data/tmp/freeze/metabolomics-untargeted/metadata/human-precovid-sed-adu_t06-muscle_metab-u-hilicpos_metadata_features_v1.4.txt	gs://pre-cawg/staging_20260511/metabolomics-untargeted/metadata/human-precovid-sed-adu_t06-muscle_metab-u-hilicpos_metadata_features_v1.4.txt	gs://motrpac-data-hub/analysis/human-precovid-sed-adu/v1.3/metabolomics-untargeted/metadata/human-precovid-sed-adu_t06-muscle_metab-u-hilicpos_metadata_features_v1.3.txt	human-precovid-sed-adu_t06-muscle_metab-u-hilicpos_metadata_features	metab-u-hilicpos	t06-muscle	metadata	features	1.3	1.4	uQznWxlbpOMg4BMgOL4LxQ==	9ca7339a147264373edaad01da3adb3a	MODIFIED
/Users/christopherjin/Documents/GitHub/precovid-analyses//data/tmp/freeze/metabolomics-untargeted/metadata/human-precovid-sed-adu_t06-muscle_metab-u-ionpneg_metadata_features_v1.4.txt	gs://pre-cawg/staging_20260511/metabolomics-untargeted/metadata/human-precovid-sed-adu_t06-muscle_metab-u-ionpneg_metadata_features_v1.4.txt	gs://motrpac-data-hub/analysis/human-precovid-sed-adu/v1.3/metabolomics-untargeted/metadata/human-precovid-sed-adu_t06-muscle_metab-u-ionpneg_metadata_features_v1.3.txt	human-precovid-sed-adu_t06-muscle_metab-u-ionpneg_metadata_features	metab-u-ionpneg	t06-muscle	metadata	features	1.3	1.4	GETxRWME/MJN8uWGMsN+Jg==	519ed209a8429cba0f67fb10e018cfc3	MODIFIED
/Users/christopherjin/Documents/GitHub/precovid-analyses//data/tmp/freeze/metabolomics-untargeted/metadata/human-precovid-sed-adu_t06-muscle_metab-u-rpneg_metadata_features_v1.4.txt	gs://pre-cawg/staging_20260511/metabolomics-untargeted/metadata/human-precovid-sed-adu_t06-muscle_metab-u-rpneg_metadata_features_v1.4.txt	gs://motrpac-data-hub/analysis/human-precovid-sed-adu/v1.3/metabolomics-untargeted/metadata/human-precovid-sed-adu_t06-muscle_metab-u-rpneg_metadata_features_v1.3.txt	human-precovid-sed-adu_t06-muscle_metab-u-rpneg_metadata_features	metab-u-rpneg	t06-muscle	metadata	features	1.3	1.4	r5G+VQiIFOWemq9eNgPtCg==	9cd237bd18c4cf39db15f985c43a16ab	MODIFIED
/Users/christopherjin/Documents/GitHub/precovid-analyses//data/tmp/freeze/metabolomics-untargeted/metadata/human-precovid-sed-adu_t06-muscle_metab-u-rppos_metadata_features_v1.4.txt	gs://pre-cawg/staging_20260511/metabolomics-untargeted/metadata/human-precovid-sed-adu_t06-muscle_metab-u-rppos_metadata_features_v1.4.txt	gs://motrpac-data-hub/analysis/human-precovid-sed-adu/v1.3/metabolomics-untargeted/metadata/human-precovid-sed-adu_t06-muscle_metab-u-rppos_metadata_features_v1.3.txt	human-precovid-sed-adu_t06-muscle_metab-u-rppos_metadata_features	metab-u-rppos	t06-muscle	metadata	features	1.3	1.4	QEQ6C8BoW1UWYtgLxPDRPQ==	7219ec68bd4e9fb7ffe27b49adfc17c7	MODIFIED
/Users/christopherjin/Documents/GitHub/precovid-analyses//data/tmp/freeze/metabolomics-untargeted/metadata/human-precovid-sed-adu_t10-muscle_metab-u-lrpneg_metadata_features_v1.4.txt	gs://pre-cawg/staging_20260511/metabolomics-untargeted/metadata/human-precovid-sed-adu_t10-muscle_metab-u-lrpneg_metadata_features_v1.4.txt	gs://motrpac-data-hub/analysis/human-precovid-sed-adu/v1.3/metabolomics-untargeted/metadata/human-precovid-sed-adu_t10-muscle_metab-u-lrpneg_metadata_features_v1.3.txt	human-precovid-sed-adu_t10-muscle_metab-u-lrpneg_metadata_features	metab-u-lrpneg	t10-muscle	metadata	features	1.3	1.4	kDNnJ4FoAudG5bSvnXeBFg==	a70bd4d6d0efc420d66f92d496ebd51d	MODIFIED
/Users/christopherjin/Documents/GitHub/precovid-analyses//data/tmp/freeze/metabolomics-untargeted/metadata/human-precovid-sed-adu_t10-muscle_metab-u-lrppos_metadata_features_v1.4.txt	gs://pre-cawg/staging_20260511/metabolomics-untargeted/metadata/human-precovid-sed-adu_t10-muscle_metab-u-lrppos_metadata_features_v1.4.txt	gs://motrpac-data-hub/analysis/human-precovid-sed-adu/v1.3/metabolomics-untargeted/metadata/human-precovid-sed-adu_t10-muscle_metab-u-lrppos_metadata_features_v1.3.txt	human-precovid-sed-adu_t10-muscle_metab-u-lrppos_metadata_features	metab-u-lrppos	t10-muscle	metadata	features	1.3	1.4	wmbUGSNsBnOCjFlXJ/3pPw==	f19460c3ed93450bbb77c6d99fb5cf5d	MODIFIED
/Users/christopherjin/Documents/GitHub/precovid-analyses//data/tmp/freeze/metabolomics-untargeted/metadata/human-precovid-sed-adu_t11-adipose_metab-u-hilicpos_metadata_features_v1.4.txt	gs://pre-cawg/staging_20260511/metabolomics-untargeted/metadata/human-precovid-sed-adu_t11-adipose_metab-u-hilicpos_metadata_features_v1.4.txt	gs://motrpac-data-hub/analysis/human-precovid-sed-adu/v1.3/metabolomics-untargeted/metadata/human-precovid-sed-adu_t11-adipose_metab-u-hilicpos_metadata_features_v1.3.txt	human-precovid-sed-adu_t11-adipose_metab-u-hilicpos_metadata_features	metab-u-hilicpos	t11-adipose	metadata	features	1.3	1.4	ZCFFwnvjxNkerzrlahAXOQ==	9b7cac08c2d508fb4384195fb25ecf0b	MODIFIED
/Users/christopherjin/Documents/GitHub/precovid-analyses//data/tmp/freeze/metabolomics-untargeted/metadata/human-precovid-sed-adu_t11-adipose_metab-u-ionpneg_metadata_features_v1.4.txt	gs://pre-cawg/staging_20260511/metabolomics-untargeted/metadata/human-precovid-sed-adu_t11-adipose_metab-u-ionpneg_metadata_features_v1.4.txt	gs://motrpac-data-hub/analysis/human-precovid-sed-adu/v1.3/metabolomics-untargeted/metadata/human-precovid-sed-adu_t11-adipose_metab-u-ionpneg_metadata_features_v1.3.txt	human-precovid-sed-adu_t11-adipose_metab-u-ionpneg_metadata_features	metab-u-ionpneg	t11-adipose	metadata	features	1.3	1.4	HXjxVaDk3N2U4KJxAQJ6ng==	15ba3247af28e9f7c91d786945d9577d	MODIFIED
/Users/christopherjin/Documents/GitHub/precovid-analyses//data/tmp/freeze/metabolomics-untargeted/metadata/human-precovid-sed-adu_t11-adipose_metab-u-lrpneg_metadata_features_v1.4.txt	gs://pre-cawg/staging_20260511/metabolomics-untargeted/metadata/human-precovid-sed-adu_t11-adipose_metab-u-lrpneg_metadata_features_v1.4.txt	gs://motrpac-data-hub/analysis/human-precovid-sed-adu/v1.3/metabolomics-untargeted/metadata/human-precovid-sed-adu_t11-adipose_metab-u-lrpneg_metadata_features_v1.3.txt	human-precovid-sed-adu_t11-adipose_metab-u-lrpneg_metadata_features	metab-u-lrpneg	t11-adipose	metadata	features	1.3	1.4	1chiIo+bOceJOyrKggE3cA==	549cca6b655c6e9cdb307f46a18a282f	MODIFIED
